Entity,Code,Year,Fertility_Rate,Continent,GDP,Religion,Sex_Ratio
Argentina,ARG,1897,5.96,South America,4500.0,Christianity,
Argentina,ARG,1898,5.96,South America,4741.0,Christianity,
Argentina,ARG,1899,5.95,South America,5412.0,Christianity,
Argentina,ARG,1900,5.95,South America,4583.0,Christianity,
Argentina,ARG,1901,5.94,South America,4591.0,Christianity,
Argentina,ARG,1902,5.94,South America,4331.0,Christianity,
Argentina,ARG,1903,5.88,South America,4769.0,Christianity,
Argentina,ARG,1904,5.82,South America,5086.0,Christianity,
Argentina,ARG,1905,5.76,South America,5545.0,Christianity,
Argentina,ARG,1906,5.7,South America,5608.0,Christianity,
Argentina,ARG,1907,5.64,South America,5514.0,Christianity,
Argentina,ARG,1908,5.56,South America,5829.0,Christianity,
Argentina,ARG,1909,5.49,South America,5896.0,Christianity,
Argentina,ARG,1910,5.41,South America,6092.0,Christianity,
Argentina,ARG,1911,5.33,South America,5971.0,Christianity,
Argentina,ARG,1912,5.25,South America,6223.0,Christianity,
Argentina,ARG,1913,5.28,South America,6052.0,Christianity,
Argentina,ARG,1914,5.3,South America,5263.0,Christianity,
Argentina,ARG,1915,5.23,South America,5171.0,Christianity,
Argentina,ARG,1916,5.15,South America,4927.0,Christianity,
Argentina,ARG,1917,5.08,South America,4447.0,Christianity,
Argentina,ARG,1918,5.01,South America,5177.0,Christianity,
Argentina,ARG,1919,4.94,South America,5271.0,Christianity,
Argentina,ARG,1920,4.86,South America,5536.0,Christianity,
Argentina,ARG,1921,4.79,South America,5533.0,Christianity,
Argentina,ARG,1922,4.72,South America,5796.0,Christianity,
Argentina,ARG,1923,4.65,South America,6213.0,Christianity,
Argentina,ARG,1924,4.57,South America,6464.0,Christianity,
Argentina,ARG,1925,4.5,South America,6247.0,Christianity,
Argentina,ARG,1926,4.43,South America,6366.0,Christianity,
Argentina,ARG,1927,4.36,South America,6625.0,Christianity,
Argentina,ARG,1928,4.26,South America,6840.0,Christianity,
Argentina,ARG,1929,4.17,South America,6961.0,Christianity,
Argentina,ARG,1930,4.07,South America,6503.0,Christianity,
Argentina,ARG,1931,3.98,South America,5917.0,Christianity,
Argentina,ARG,1932,3.89,South America,5614.0,Christianity,
Argentina,ARG,1933,3.8,South America,5772.0,Christianity,
Argentina,ARG,1934,3.71,South America,6129.0,Christianity,
Argentina,ARG,1935,3.62,South America,6296.0,Christianity,
Argentina,ARG,1936,3.53,South America,6236.0,Christianity,
Argentina,ARG,1937,3.44,South America,6575.0,Christianity,
Argentina,ARG,1938,3.44,South America,6491.0,Christianity,
Argentina,ARG,1939,3.43,South America,6612.0,Christianity,
Argentina,ARG,1940,3.43,South America,6633.0,Christianity,
Argentina,ARG,1941,3.42,South America,6861.0,Christianity,
Argentina,ARG,1942,3.42,South America,6829.0,Christianity,
Argentina,ARG,1943,3.37,South America,6666.0,Christianity,
Argentina,ARG,1944,3.33,South America,7299.0,Christianity,
Argentina,ARG,1945,3.29,South America,6943.0,Christianity,
Argentina,ARG,1946,3.24,South America,7436.0,Christianity,
Argentina,ARG,1947,3.2,South America,8112.0,Christianity,
Argentina,ARG,1948,3.19,South America,8372.0,Christianity,
Argentina,ARG,1949,3.18,South America,8045.0,Christianity,
Argentina,ARG,1950,3.16,South America,7949.0,Christianity,104.6452473
Argentina,ARG,1951,3.16,South America,8086.0,Christianity,104.61862740000001
Argentina,ARG,1952,3.16,South America,7519.0,Christianity,104.6307032
Argentina,ARG,1953,3.15,South America,7769.0,Christianity,104.5509949
Argentina,ARG,1954,3.15,South America,7938.0,Christianity,104.4919898
Argentina,ARG,1955,3.14,South America,8348.0,Christianity,104.4061868
Argentina,ARG,1956,3.14,South America,8424.0,Christianity,104.3328979
Argentina,ARG,1957,3.13,South America,8705.0,Christianity,104.2683032
Argentina,ARG,1958,3.12,South America,9083.0,Christianity,104.179835
Argentina,ARG,1959,3.12,South America,8354.0,Christianity,104.22567559999999
Argentina,ARG,1960,3.11,South America,8861.0,Christianity,104.2467411
Argentina,ARG,1961,3.1,South America,9344.0,Christianity,104.2461564
Argentina,ARG,1962,3.09,South America,9049.0,Christianity,104.26730699999999
Argentina,ARG,1963,3.08,South America,8695.0,Christianity,104.15832759999999
Argentina,ARG,1964,3.07,South America,9446.0,Christianity,104.14888309999999
Argentina,ARG,1965,3.06,South America,10155.0,Christianity,104.14218570000001
Argentina,ARG,1966,3.05,South America,10076.0,Christianity,104.0937513
Argentina,ARG,1967,3.05,South America,10200.0,Christianity,103.95196379999999
Argentina,ARG,1968,3.05,South America,10485.0,Christianity,103.8161863
Argentina,ARG,1969,3.06,South America,11217.0,Christianity,103.6496816
Argentina,ARG,1970,3.07,South America,11639.0,Christianity,103.7626644
Argentina,ARG,1971,3.1,South America,12003.0,Christianity,103.9778709
Argentina,ARG,1972,3.15,South America,12170.0,Christianity,104.17646450000001
Argentina,ARG,1973,3.2,South America,12691.0,Christianity,104.3655316
Argentina,ARG,1974,3.26,South America,13284.0,Christianity,104.5579907
Argentina,ARG,1975,3.32,South America,12946.0,Christianity,104.74124309999999
Argentina,ARG,1976,3.37,South America,12696.0,Christianity,104.9172423
Argentina,ARG,1977,3.39,South America,13236.0,Christianity,105.1097241
Argentina,ARG,1978,3.39,South America,12444.0,Christianity,105.29651170000001
Argentina,ARG,1979,3.37,South America,13114.0,Christianity,105.05428219999999
Argentina,ARG,1980,3.33,South America,13080.0,Christianity,104.80525859999999
Argentina,ARG,1981,3.27,South America,12125.0,Christianity,104.6709503
Argentina,ARG,1982,3.21,South America,11550.0,Christianity,104.5237662
Argentina,ARG,1983,3.16,South America,11775.0,Christianity,104.7122043
Argentina,ARG,1984,3.12,South America,11837.0,Christianity,104.9297679
Argentina,ARG,1985,3.09,South America,10895.0,Christianity,105.1148132
Argentina,ARG,1986,3.07,South America,11515.0,Christianity,105.22764540000001
Argentina,ARG,1987,3.06,South America,11633.0,Christianity,105.29128829999999
Argentina,ARG,1988,3.04,South America,11244.0,Christianity,105.364598
Argentina,ARG,1989,3.02,South America,10393.0,Christianity,105.3993098
Argentina,ARG,1990,2.99,South America,10254.0,Christianity,105.4086192
Argentina,ARG,1991,2.95,South America,11223.98,Christianity,105.43861640000002
Argentina,ARG,1992,2.91,South America,12267.08,Christianity,105.4457335
Argentina,ARG,1993,2.87,South America,12926.79,Christianity,105.4190362
Argentina,ARG,1994,2.82,South America,13571.38,Christianity,105.5153581
Argentina,ARG,1995,2.76,South America,13086.04,Christianity,105.48588799999999
Argentina,ARG,1996,2.71,South America,13715.23,Christianity,105.4472653
Argentina,ARG,1997,2.66,South America,14722.65,Christianity,105.4507638
Argentina,ARG,1998,2.62,South America,15185.96,Christianity,105.5279254
Argentina,ARG,1999,2.59,South America,14577.83,Christianity,105.5111362
Argentina,ARG,2000,2.56,South America,14368.94,Christianity,105.48141240000001
Argentina,ARG,2001,2.54,South America,13651.98,Christianity,105.4307019
Argentina,ARG,2002,2.52,South America,12094.77,Christianity,105.48145590000001
Argentina,ARG,2003,2.5,South America,13088.57,Christianity,105.5290509
Argentina,ARG,2004,2.47,South America,14183.23,Christianity,105.6461021
Argentina,ARG,2005,2.45,South America,15344.16,Christianity,105.88557649999998
Argentina,ARG,2006,2.43,South America,16490.47,Christianity,106.1568841
Argentina,ARG,2007,2.41,South America,17891.94,Christianity,106.28195590000001
Argentina,ARG,2008,2.4,South America,18520.3,Christianity,106.18657150000001
Argentina,ARG,2009,2.38,South America,17328.98,Christianity,106.14254890000001
Argentina,ARG,2010,2.37,South America,18979.99,Christianity,106.1829558
Argentina,ARG,2011,2.36,South America,20003.0,Christianity,106.2237233
Argentina,ARG,2012,2.35,South America,19599.0,Christianity,106.21490370000001
Argentina,ARG,2013,2.34,South America,19873.0,Christianity,106.09530339999999
Argentina,ARG,2014,2.32,South America,19183.0,Christianity,106.0124844
Argentina,ARG,2015,2.31,South America,19502.0,Christianity,105.8874098
Argentina,ARG,2016,2.29,South America,18875.0,Christianity,105.7901777
Argentina,ARG,2017,2.28,South America,19200.91,Christianity,105.7059721
Argentina,ARG,2018,2.26,South America,18556.38,Christianity,
Argentina,ARG,2019,2.25,South America,,Christianity,
Armenia,ARM,1895,8.1,Asia,,Christianity,
Armenia,ARM,1896,8.09,Asia,,Christianity,
Armenia,ARM,1897,8.08,Asia,,Christianity,
Armenia,ARM,1898,8.07,Asia,,Christianity,
Armenia,ARM,1899,8.06,Asia,,Christianity,
Armenia,ARM,1900,8.05,Asia,,Christianity,
Armenia,ARM,1901,8.04,Asia,,Christianity,
Armenia,ARM,1902,8.03,Asia,,Christianity,
Armenia,ARM,1903,8.02,Asia,,Christianity,
Armenia,ARM,1904,8.01,Asia,,Christianity,
Armenia,ARM,1905,8.0,Asia,,Christianity,
Armenia,ARM,1906,7.99,Asia,,Christianity,
Armenia,ARM,1907,7.98,Asia,,Christianity,
Armenia,ARM,1908,7.97,Asia,,Christianity,
Armenia,ARM,1909,7.96,Asia,,Christianity,
Armenia,ARM,1910,7.95,Asia,,Christianity,
Armenia,ARM,1911,7.94,Asia,,Christianity,
Armenia,ARM,1912,7.93,Asia,,Christianity,
Armenia,ARM,1913,7.92,Asia,,Christianity,
Armenia,ARM,1914,7.91,Asia,,Christianity,
Armenia,ARM,1915,7.9,Asia,,Christianity,
Armenia,ARM,1916,7.89,Asia,,Christianity,
Armenia,ARM,1917,7.88,Asia,,Christianity,
Armenia,ARM,1918,7.87,Asia,,Christianity,
Armenia,ARM,1919,7.86,Asia,,Christianity,
Armenia,ARM,1920,7.85,Asia,,Christianity,
Armenia,ARM,1921,7.84,Asia,,Christianity,
Armenia,ARM,1922,7.83,Asia,,Christianity,
Armenia,ARM,1923,7.82,Asia,,Christianity,
Armenia,ARM,1924,7.81,Asia,,Christianity,
Armenia,ARM,1925,7.8,Asia,,Christianity,
Armenia,ARM,1926,7.65,Asia,,Christianity,
Armenia,ARM,1927,7.5,Asia,,Christianity,
Armenia,ARM,1928,7.34,Asia,,Christianity,
Armenia,ARM,1929,7.19,Asia,,Christianity,
Armenia,ARM,1930,7.04,Asia,,Christianity,
Armenia,ARM,1931,6.89,Asia,,Christianity,
Armenia,ARM,1932,6.74,Asia,,Christianity,
Armenia,ARM,1933,6.58,Asia,,Christianity,
Armenia,ARM,1934,6.43,Asia,,Christianity,
Armenia,ARM,1935,6.28,Asia,,Christianity,
Armenia,ARM,1936,6.13,Asia,,Christianity,
Armenia,ARM,1937,5.98,Asia,,Christianity,
Armenia,ARM,1938,5.82,Asia,,Christianity,
Armenia,ARM,1939,5.67,Asia,,Christianity,
Armenia,ARM,1940,5.52,Asia,,Christianity,
Armenia,ARM,1941,4.56,Asia,,Christianity,
Armenia,ARM,1942,3.34,Asia,,Christianity,
Armenia,ARM,1943,1.82,Asia,,Christianity,
Armenia,ARM,1944,1.74,Asia,,Christianity,
Armenia,ARM,1945,2.39,Asia,,Christianity,
Armenia,ARM,1946,3.58,Asia,,Christianity,
Armenia,ARM,1947,4.1,Asia,,Christianity,
Armenia,ARM,1948,3.63,Asia,,Christianity,
Armenia,ARM,1949,4.05,Asia,,Christianity,
Armenia,ARM,1950,4.53,Asia,,Christianity,106.2531283
Armenia,ARM,1951,4.51,Asia,,Christianity,106.27163459999998
Armenia,ARM,1952,4.49,Asia,,Christianity,106.2711618
Armenia,ARM,1953,4.48,Asia,,Christianity,106.2605832
Armenia,ARM,1954,4.48,Asia,,Christianity,106.27822590000001
Armenia,ARM,1955,4.49,Asia,,Christianity,106.27094
Armenia,ARM,1956,4.51,Asia,,Christianity,106.26436969999999
Armenia,ARM,1957,4.53,Asia,,Christianity,106.26714109999999
Armenia,ARM,1958,4.55,Asia,,Christianity,106.257957
Armenia,ARM,1959,4.56,Asia,,Christianity,106.2531291
Armenia,ARM,1960,4.55,Asia,,Christianity,106.24292820000001
Armenia,ARM,1961,4.51,Asia,,Christianity,106.2331416
Armenia,ARM,1962,4.44,Asia,,Christianity,106.25708840000001
Armenia,ARM,1963,4.32,Asia,,Christianity,106.259841
Armenia,ARM,1964,4.16,Asia,,Christianity,106.26645239999999
Armenia,ARM,1965,3.98,Asia,,Christianity,106.2675888
Armenia,ARM,1966,3.79,Asia,,Christianity,106.2718968
Armenia,ARM,1967,3.61,Asia,,Christianity,106.26793490000001
Armenia,ARM,1968,3.45,Asia,,Christianity,106.2573897
Armenia,ARM,1969,3.31,Asia,,Christianity,106.26909270000002
Armenia,ARM,1970,3.21,Asia,,Christianity,106.2501459
Armenia,ARM,1971,3.12,Asia,,Christianity,106.2473513
Armenia,ARM,1972,3.03,Asia,,Christianity,106.2465747
Armenia,ARM,1973,2.94,Asia,9806.0,Christianity,106.25378640000001
Armenia,ARM,1974,2.85,Asia,,Christianity,106.24844009999998
Armenia,ARM,1975,2.75,Asia,,Christianity,106.24349579999999
Armenia,ARM,1976,2.65,Asia,,Christianity,106.23247179999998
Armenia,ARM,1977,2.56,Asia,,Christianity,106.23990090000001
Armenia,ARM,1978,2.48,Asia,,Christianity,106.23753970000001
Armenia,ARM,1979,2.42,Asia,,Christianity,106.24215590000001
Armenia,ARM,1980,2.39,Asia,9291.0,Christianity,106.23875790000001
Armenia,ARM,1981,2.37,Asia,9548.0,Christianity,106.23665279999999
Armenia,ARM,1982,2.38,Asia,9809.0,Christianity,106.22933190000002
Armenia,ARM,1983,2.41,Asia,9865.0,Christianity,106.2386479
Armenia,ARM,1984,2.44,Asia,10181.0,Christianity,106.22769699999999
Armenia,ARM,1985,2.48,Asia,10485.0,Christianity,106.27338619999999
Armenia,ARM,1986,2.52,Asia,10394.0,Christianity,106.30368440000001
Armenia,ARM,1987,2.55,Asia,9789.0,Christianity,106.32955030000001
Armenia,ARM,1988,2.57,Asia,9301.0,Christianity,106.192246
Armenia,ARM,1989,2.57,Asia,10525.0,Christianity,106.05866520000001
Armenia,ARM,1990,2.54,Asia,9669.0,Christianity,105.920652
Armenia,ARM,1991,2.48,Asia,8141.67,Christianity,105.8726196
Armenia,ARM,1992,2.4,Asia,4699.61,Christianity,106.47599299999999
Armenia,ARM,1993,2.3,Asia,4130.15,Christianity,107.90207140000001
Armenia,ARM,1994,2.18,Asia,4392.98,Christianity,109.589546
Armenia,ARM,1995,1.8,Asia,4703.13,Christianity,111.1483086
Armenia,ARM,1996,1.8,Asia,4811.49,Christianity,112.8216591
Armenia,ARM,1997,1.7,Asia,4836.04,Christianity,114.52196140000001
Armenia,ARM,1998,1.5,Asia,4994.05,Christianity,116.21615990000002
Armenia,ARM,1999,1.4,Asia,5000.45,Christianity,117.33027279999999
Armenia,ARM,2000,1.3,Asia,5139.83,Christianity,117.58249170000002
Armenia,ARM,2001,1.2,Asia,5457.51,Christianity,117.32149
Armenia,ARM,2002,1.2,Asia,6082.15,Christianity,117.02949070000001
Armenia,ARM,2003,1.4,Asia,6743.24,Christianity,116.8222745
Armenia,ARM,2004,1.4,Asia,7229.65,Christianity,116.5771311
Armenia,ARM,2005,1.4,Asia,8006.96,Christianity,116.0991402
Armenia,ARM,2006,1.3,Asia,8798.75,Christianity,115.61758020000002
Armenia,ARM,2007,1.4,Asia,9713.21,Christianity,115.3393479
Armenia,ARM,2008,1.4,Asia,10080.81,Christianity,115.07806550000001
Armenia,ARM,2009,1.6,Asia,8399.09,Christianity,114.7305794
Armenia,ARM,2010,1.55,Asia,8330.81,Christianity,114.48561459999999
Armenia,ARM,2011,1.5,Asia,8465.0,Christianity,114.16802390000001
Armenia,ARM,2012,1.73,Asia,9077.0,Christianity,113.81955900000001
Armenia,ARM,2013,1.71,Asia,9385.0,Christianity,113.44870470000001
Armenia,ARM,2014,1.69,Asia,9735.0,Christianity,113.0728288
Armenia,ARM,2015,1.66,Asia,10042.0,Christianity,112.62704070000001
Armenia,ARM,2016,1.63,Asia,10080.0,Christianity,112.1819301
Armenia,ARM,2017,1.6,Asia,10859.38,Christianity,111.7210118
Armenia,ARM,2018,1.6,Asia,11454.43,Christianity,
Armenia,ARM,2019,1.59,Asia,,Christianity,
Aruba,ABW,1950,5.8,North America,,Christianity,104.2257656
Aruba,ABW,1951,5.77,North America,,Christianity,104.2295223
Aruba,ABW,1952,5.7,North America,,Christianity,104.2172258
Aruba,ABW,1953,5.62,North America,,Christianity,104.22994440000001
Aruba,ABW,1954,5.53,North America,,Christianity,104.2351733
Aruba,ABW,1955,5.44,North America,,Christianity,104.24329759999999
Aruba,ABW,1956,5.33,North America,,Christianity,104.23768620000001
Aruba,ABW,1957,5.22,North America,,Christianity,104.23731190000001
Aruba,ABW,1958,5.1,North America,,Christianity,104.2232949
Aruba,ABW,1959,4.97,North America,,Christianity,104.2205797
Aruba,ABW,1960,4.82,North America,,Christianity,104.2422517
Aruba,ABW,1961,4.66,North America,,Christianity,104.22474509999999
Aruba,ABW,1962,4.47,North America,,Christianity,104.221616
Aruba,ABW,1963,4.27,North America,,Christianity,104.2143764
Aruba,ABW,1964,4.06,North America,,Christianity,104.21541540000001
Aruba,ABW,1965,3.84,North America,,Christianity,104.2166894
Aruba,ABW,1966,3.63,North America,,Christianity,104.2297148
Aruba,ABW,1967,3.42,North America,,Christianity,104.22140290000002
Aruba,ABW,1968,3.23,North America,,Christianity,104.2173343
Aruba,ABW,1969,3.05,North America,,Christianity,104.20932940000002
Aruba,ABW,1970,2.91,North America,,Christianity,104.22085109999999
Aruba,ABW,1971,2.79,North America,,Christianity,104.2095923
Aruba,ABW,1972,2.69,North America,,Christianity,104.2077965
Aruba,ABW,1973,2.61,North America,,Christianity,104.21652859999999
Aruba,ABW,1974,2.55,North America,,Christianity,104.197202
Aruba,ABW,1975,2.51,North America,,Christianity,104.20016209999999
Aruba,ABW,1976,2.47,North America,,Christianity,104.2066808
Aruba,ABW,1977,2.45,North America,,Christianity,104.1958791
Aruba,ABW,1978,2.43,North America,,Christianity,104.18309659999998
Aruba,ABW,1979,2.41,North America,,Christianity,104.1820638
Aruba,ABW,1980,2.39,North America,,Christianity,104.1758884
Aruba,ABW,1981,2.38,North America,,Christianity,104.1614408
Aruba,ABW,1982,2.36,North America,,Christianity,104.15118050000001
Aruba,ABW,1983,2.35,North America,,Christianity,104.1364458
Aruba,ABW,1984,2.34,North America,,Christianity,104.1245842
Aruba,ABW,1985,2.33,North America,,Christianity,104.1580938
Aruba,ABW,1986,2.32,North America,,Christianity,104.1940911
Aruba,ABW,1987,2.31,North America,,Christianity,104.2333793
Aruba,ABW,1988,2.29,North America,,Christianity,104.2634632
Aruba,ABW,1989,2.27,North America,,Christianity,104.2513956
Aruba,ABW,1990,2.25,North America,,Christianity,104.237526
Aruba,ABW,1991,2.22,North America,,Christianity,104.25720720000001
Aruba,ABW,1992,2.19,North America,,Christianity,104.2780805
Aruba,ABW,1993,2.15,North America,,Christianity,104.29271429999999
Aruba,ABW,1994,2.11,North America,,Christianity,104.3147285
Aruba,ABW,1995,2.06,North America,,Christianity,104.324047
Aruba,ABW,1996,2.02,North America,,Christianity,104.3303272
Aruba,ABW,1997,1.98,North America,,Christianity,104.3377673
Aruba,ABW,1998,1.94,North America,,Christianity,104.3543495
Aruba,ABW,1999,1.91,North America,,Christianity,104.3341362
Aruba,ABW,2000,1.87,North America,,Christianity,104.31308809999999
Aruba,ABW,2001,1.85,North America,,Christianity,104.2802807
Aruba,ABW,2002,1.83,North America,,Christianity,104.248848
Aruba,ABW,2003,1.81,North America,,Christianity,104.2842248
Aruba,ABW,2004,1.79,North America,,Christianity,104.3121122
Aruba,ABW,2005,1.77,North America,,Christianity,104.321436
Aruba,ABW,2006,1.75,North America,,Christianity,104.3211488
Aruba,ABW,2007,1.74,North America,,Christianity,104.338445
Aruba,ABW,2008,1.73,North America,,Christianity,104.3259525
Aruba,ABW,2009,1.71,North America,,Christianity,104.34855470000001
Aruba,ABW,2010,1.7,North America,,Christianity,104.3744146
Aruba,ABW,2011,1.69,North America,,Christianity,104.3754677
Aruba,ABW,2012,1.7,North America,,Christianity,104.38072729999999
Aruba,ABW,2013,1.71,North America,,Christianity,104.4119051
Aruba,ABW,2014,1.73,North America,,Christianity,104.4280345
Aruba,ABW,2015,1.76,North America,,Christianity,104.46104079999999
Aruba,ABW,2016,1.78,North America,,Christianity,104.4678765
Aruba,ABW,2017,1.8,North America,,Christianity,104.45116290000001
Aruba,ABW,2018,1.8,North America,,Christianity,
Aruba,ABW,2019,1.8,North America,,Christianity,
Australia,AUS,1850,4.94,Oceania,3148.0,Christianity,
Australia,AUS,1851,5.01,Oceania,3736.0,Christianity,
Australia,AUS,1852,4.7,Oceania,4382.0,Christianity,
Australia,AUS,1853,5.03,Oceania,4798.0,Christianity,
Australia,AUS,1854,4.86,Oceania,4202.0,Christianity,
Australia,AUS,1855,5.32,Oceania,3988.0,Christianity,
Australia,AUS,1856,5.19,Oceania,4866.0,Christianity,
Australia,AUS,1857,5.63,Oceania,4294.0,Christianity,
Australia,AUS,1858,5.71,Oceania,3661.0,Christianity,
Australia,AUS,1859,5.75,Oceania,4728.0,Christianity,
Australia,AUS,1860,5.71,Oceania,4613.0,Christianity,
Australia,AUS,1861,5.67,Oceania,4544.0,Christianity,
Australia,AUS,1862,5.8,Oceania,4368.0,Christianity,
Australia,AUS,1863,5.59,Oceania,4352.0,Christianity,
Australia,AUS,1864,5.75,Oceania,4616.0,Christianity,
Australia,AUS,1865,5.64,Oceania,4403.0,Christianity,
Australia,AUS,1866,5.33,Oceania,4532.0,Christianity,
Australia,AUS,1867,5.41,Oceania,4956.0,Christianity,
Australia,AUS,1868,5.43,Oceania,5031.0,Christianity,
Australia,AUS,1869,5.19,Oceania,4932.0,Christianity,
Australia,AUS,1870,5.19,Oceania,5217.0,Christianity,
Australia,AUS,1871,5.09,Oceania,5259.0,Christianity,
Australia,AUS,1872,4.97,Oceania,5663.0,Christianity,
Australia,AUS,1873,5.01,Oceania,6095.0,Christianity,
Australia,AUS,1874,4.93,Oceania,6113.0,Christianity,
Australia,AUS,1875,4.81,Oceania,6596.0,Christianity,
Australia,AUS,1876,4.81,Oceania,6387.0,Christianity,
Australia,AUS,1877,4.69,Oceania,6433.0,Christianity,
Australia,AUS,1878,4.74,Oceania,6817.0,Christianity,
Australia,AUS,1879,4.8,Oceania,6703.0,Christianity,
Australia,AUS,1880,4.73,Oceania,6830.0,Christianity,
Australia,AUS,1881,4.73,Oceania,7101.0,Christianity,
Australia,AUS,1882,4.62,Oceania,6476.0,Christianity,
Australia,AUS,1883,4.66,Oceania,7133.0,Christianity,
Australia,AUS,1884,4.77,Oceania,6861.0,Christianity,
Australia,AUS,1885,4.78,Oceania,7049.0,Christianity,
Australia,AUS,1886,4.74,Oceania,6900.0,Christianity,
